query,layer,head,pre_len,post_len,cached_kv_len,visual_start,prev_visual_tokens,current_chunk_tokens,manual_prev_mass,manual_current_mass,manual_current_share,manual_current_to_prev_per_token_ratio,eager_prev_mass,eager_current_mass,eager_current_share,eager_current_to_prev_per_token_ratio,abs_current_share_diff,video_idx,chunk_idx,question_idx,frame_start,frame_end,task
local,4,5,5439,26924,26924,14,5425,21485,0.48779296875,0.509765625,0.5110132098197937,0.26387569308280945,0.20654296875,0.2027587890625,0.4953772723674774,0.24787552654743195,0.015635937452316284,0,1,1,3,19,Attribute Recognition
local,4,6,5439,26924,26924,14,5425,21485,0.3701171875,0.4609375,0.554641604423523,0.31446126103401184,0.3349609375,0.145751953125,0.3031995892524719,0.10987138748168945,0.251442015171051,0,1,1,3,19,Attribute Recognition
local,4,7,5439,26924,26924,14,5425,21485,0.0007572174072265625,0.0025177001953125,0.7687827348709106,0.8395464420318604,0.0253448486328125,0.1402587890625,0.8469547629356384,1.397348403930664,0.07817202806472778,0,1,1,3,19,Attribute Recognition
local,4,8,5439,26924,26924,14,5425,21485,0.0007452964782714844,0.0013103485107421875,0.6374391317367554,0.4439345896244049,0.2069091796875,0.00492095947265625,0.02323068678379059,0.006005296017974615,0.614208459854126,0,1,1,3,19,Attribute Recognition
local,4,9,5439,26924,26924,14,5425,21485,0.002643585205078125,0.0026645660400390625,0.5019763112068176,0.2545052170753479,0.78369140625,0.00493621826171875,0.006259250920265913,0.001590426662005484,0.49571704864501953,0,1,1,3,19,Attribute Recognition
local,4,10,5439,26924,26924,14,5425,21485,0.0002084970474243164,0.00023484230041503906,0.5297122597694397,0.28439995646476746,0.0267333984375,0.00147247314453125,0.05220448970794678,0.013907769694924355,0.4775077700614929,0,1,1,3,19,Attribute Recognition
local,4,11,5439,26924,26924,14,5425,21485,0.00308990478515625,0.037078857421875,0.9230769276618958,3.030015707015991,0.60546875,0.045806884765625,0.07033409923315048,0.01910308003425598,0.8527428507804871,0,1,1,3,19,Attribute Recognition
local,4,12,5439,26924,26924,14,5425,21485,4.589557647705078e-06,2.8073787689208984e-05,0.8594890236854553,1.542700171470642,0.00693511962890625,0.0011205673217773438,0.13910263776779175,0.0407988578081131,0.7203863859176636,0,1,1,3,19,Attribute Recognition
local,4,13,5439,26924,26924,14,5425,21485,0.00017023086547851562,0.0003437995910644531,0.6688311696052551,0.5099382996559143,0.14208984375,0.037994384765625,0.21098119020462036,0.06751817464828491,0.45784997940063477,0,1,1,3,19,Attribute Recognition
local,4,14,5439,26924,26924,14,5425,21485,0.0211029052734375,0.2486572265625,0.9217715859413147,2.975247621536255,0.01265716552734375,0.056549072265625,0.8171094655990601,1.1281147003173828,0.10466212034225464,0,1,1,3,19,Attribute Recognition
local,4,15,5439,26924,26924,14,5425,21485,0.04901123046875,0.22216796875,0.8192662596702576,1.1445906162261963,0.0936279296875,0.1357421875,0.5918041467666626,0.36607813835144043,0.22746211290359497,0,1,1,3,19,Attribute Recognition
local,4,16,5439,26924,26924,14,5425,21485,0.022796630859375,0.1695556640625,0.8814849853515625,1.8780447244644165,0.03680419921875,0.1353759765625,0.7862460017204285,0.9287707805633545,0.09523898363113403,0,1,1,3,19,Attribute Recognition
local,4,17,5439,26924,26924,14,5425,21485,0.01274871826171875,0.0152587890625,0.5448106527328491,0.30221620202064514,0.277099609375,0.272216796875,0.4955555498600006,0.24805237352848053,0.04925510287284851,0,1,1,3,19,Attribute Recognition
local,4,18,5439,26924,26924,14,5425,21485,0.04302978515625,0.1715087890625,0.7994310259819031,1.0064252614974976,0.005367279052734375,0.00958251953125,0.6409798264503479,0.4508057236671448,0.15845119953155518,0,1,1,3,19,Attribute Recognition
local,4,19,5439,26924,26924,14,5425,21485,0.010345458984375,0.092041015625,0.8989567756652832,2.2464449405670166,0.01629638671875,0.05010986328125,0.7545955777168274,0.776418924331665,0.1443611979484558,0,1,1,3,19,Attribute Recognition
local,4,20,5439,26924,26924,14,5425,21485,0.00568389892578125,0.1551513671875,0.964660108089447,6.8924431800842285,0.00321197509765625,0.020477294921875,0.864412248134613,1.6097707748413086,0.10024785995483398,0,1,1,3,19,Attribute Recognition
local,4,21,5439,26924,26924,14,5425,21485,0.02178955078125,0.11566162109375,0.8414742350578308,1.340309977531433,0.0266265869140625,0.0379638671875,0.5877628326416016,0.360013872385025,0.25371140241622925,0,1,1,3,19,Attribute Recognition
local,4,22,5439,26924,26924,14,5425,21485,0.004871368408203125,0.060760498046875,0.9257773756980896,3.149446725845337,0.011810302734375,0.03131103515625,0.7261146306991577,0.6694229245185852,0.19966274499893188,0,1,1,3,19,Attribute Recognition
local,4,23,5439,26924,26924,14,5425,21485,0.002254486083984375,0.016387939453125,0.8790668845176697,1.835439682006836,0.002704620361328125,0.008819580078125,0.7653095126152039,0.8233889937400818,0.11375737190246582,0,1,1,3,19,Attribute Recognition
local,4,24,5439,26924,26924,14,5425,21485,0.044219970703125,0.270263671875,0.8593886494636536,1.5432401895523071,0.173095703125,0.1895751953125,0.5227196216583252,0.2765410244464874,0.33666902780532837,0,1,1,3,19,Attribute Recognition
local,4,25,5439,26924,26924,14,5425,21485,0.002227783203125,0.01165008544921875,0.839472234249115,1.3204424381256104,0.00811004638671875,0.0229644775390625,0.7390130162239075,0.7149855494499207,0.10045921802520752,0,1,1,3,19,Attribute Recognition
local,4,26,5439,26924,26924,14,5425,21485,0.050872802734375,0.275146484375,0.8439576625823975,1.3656601905822754,0.08203125,0.271728515625,0.7681159377098083,0.8364120125770569,0.07584172487258911,0,1,1,3,19,Attribute Recognition
local,4,27,5439,26924,26924,14,5425,21485,0.0036907196044921875,0.0206451416015625,0.8483423590660095,1.4124417304992676,0.004444122314453125,0.00908660888671875,0.6715534329414368,0.5162733197212219,0.17678892612457275,0,1,1,3,19,Attribute Recognition
local,5,0,5439,26924,26924,14,5425,21485,0.1412353515625,0.489990234375,0.7762521505355835,0.8760085105895996,0.271728515625,0.3427734375,0.5578069090843201,0.3185197114944458,0.21844524145126343,0,1,1,3,19,Attribute Recognition
local,5,1,5439,26924,26924,14,5425,21485,0.0960693359375,0.47607421875,0.8320887684822083,1.2512792348861694,0.01490020751953125,0.121826171875,0.891021728515625,2.064488649368286,0.05893296003341675,0,1,1,3,19,Attribute Recognition
local,5,2,5439,26924,26924,14,5425,21485,0.150634765625,0.46337890625,0.7546719908714294,0.7767394185066223,0.046051025390625,0.047821044921875,0.5094278454780579,0.26220688223838806,0.24524414539337158,0,1,1,3,19,Attribute Recognition
local,5,3,5439,26924,26924,14,5425,21485,0.11553955078125,0.108642578125,0.4846174716949463,0.2374289631843567,0.035858154296875,0.0285491943359375,0.4432598948478699,0.2010343372821808,0.041357576847076416,0,1,1,3,19,Attribute Recognition
local,5,4,5439,26924,26924,14,5425,21485,0.2103271484375,0.4912109375,0.7001913785934448,0.5897080302238464,0.050048828125,0.4150390625,0.8923884630203247,2.093916654586792,0.19219708442687988,0,1,1,3,19,Attribute Recognition
local,5,5,5439,26924,26924,14,5425,21485,0.243408203125,0.1737060546875,0.41644716262817383,0.18019556999206543,0.317626953125,0.1248779296875,0.2822068929672241,0.09927335381507874,0.1342402696609497,0,1,1,3,19,Attribute Recognition
local,5,6,5439,26924,26924,14,5425,21485,0.427001953125,0.309814453125,0.42047715187072754,0.1832045316696167,0.283935546875,0.34130859375,0.5458804965019226,0.3035231828689575,0.12540334463119507,0,1,1,3,19,Attribute Recognition
local,5,7,5439,26924,26924,14,5425,21485,0.08392333984375,0.11572265625,0.5796392560005188,0.34817689657211304,0.028289794921875,0.0665283203125,0.7016414403915405,0.5938012003898621,0.12200218439102173,0,1,1,3,19,Attribute Recognition
local,5,8,5439,26924,26924,14,5425,21485,0.153076171875,0.09014892578125,0.3706398904323578,0.14870215952396393,0.2130126953125,0.0266571044921875,0.11122429370880127,0.03159889206290245,0.2594155967235565,0,1,1,3,19,Attribute Recognition
local,5,9,5439,26924,26924,14,5425,21485,0.4404296875,0.0750732421875,0.1456310749053955,0.043040066957473755,0.1475830078125,0.1806640625,0.5503904819488525,0.30910053849220276,0.40475940704345703,0,1,1,3,19,Attribute Recognition
local,5,10,5439,26924,26924,14,5425,21485,0.21337890625,0.7275390625,0.7732226252555847,0.8609327673912048,0.10772705078125,0.08612060546875,0.4442695081233978,0.2018582969903946,0.3289531171321869,0,1,1,3,19,Attribute Recognition
local,5,11,5439,26924,26924,14,5425,21485,0.1611328125,0.473388671875,0.7460561990737915,0.741819441318512,0.6318359375,0.080322265625,0.11278711259365082,0.03209933266043663,0.6332690715789795,0,1,1,3,19,Attribute Recognition
local,5,12,5439,26924,26924,14,5425,21485,0.263916015625,0.7265625,0.7335469722747803,0.6951389312744141,0.28955078125,0.08111572265625,0.21883748471736908,0.07073668390512466,0.51470947265625,0,1,1,3,19,Attribute Recognition
local,5,13,5439,26924,26924,14,5425,21485,0.150390625,0.8486328125,0.8494623899459839,1.4248311519622803,0.11016845703125,0.25537109375,0.6986141204833984,0.5853003859519958,0.15084826946258545,0,1,1,3,19,Attribute Recognition
local,5,14,5439,26924,26924,14,5425,21485,0.05548095703125,0.1904296875,0.7743856906890869,0.8666725754737854,0.043304443359375,0.0650634765625,0.6003942489624023,0.3793753981590271,0.17399144172668457,0,1,1,3,19,Attribute Recognition
local,5,15,5439,26924,26924,14,5425,21485,0.151123046875,0.283447265625,0.6522471904754639,0.47359368205070496,0.04412841796875,0.037567138671875,0.45984309911727905,0.21495823562145233,0.19240409135818481,0,1,1,3,19,Attribute Recognition
local,5,16,5439,26924,26924,14,5425,21485,0.055145263671875,0.04608154296875,0.45523062348365784,0.21100033819675446,0.055267333984375,0.051055908203125,0.48019516468048096,0.233260840177536,0.02496454119682312,0,1,1,3,19,Attribute Recognition
local,5,17,5439,26924,26924,14,5425,21485,0.0938720703125,0.13232421875,0.584997296333313,0.35593217611312866,0.3134765625,0.364990234375,0.5379632711410522,0.2939954102039337,0.04703402519226074,0,1,1,3,19,Attribute Recognition
local,5,18,5439,26924,26924,14,5425,21485,0.04351806640625,0.1363525390625,0.758059024810791,0.7911484241485596,0.55322265625,0.03265380859375,0.05573497340083122,0.014903843402862549,0.7023240327835083,0,1,1,3,19,Attribute Recognition
local,5,19,5439,26924,26924,14,5425,21485,0.060394287109375,0.084228515625,0.5824013352394104,0.35214993357658386,0.84375,0.0252838134765625,0.029094165191054344,0.007566467858850956,0.5533071756362915,0,1,1,3,19,Attribute Recognition
local,5,20,5439,26924,26924,14,5425,21485,0.0248565673828125,0.08331298828125,0.7702073454856873,0.8463223576545715,0.173583984375,0.09918212890625,0.363616019487381,0.1442740261554718,0.4065913259983063,0,1,1,3,19,Attribute Recognition
local,5,21,5439,26924,26924,14,5425,21485,0.034515380859375,0.0347900390625,0.5019814968109131,0.2545109987258911,0.42431640625,0.061767578125,0.1270718276500702,0.03675658255815506,0.3749096691608429,0,1,1,3,19,Attribute Recognition
local,5,22,5439,26924,26924,14,5425,21485,0.0106201171875,0.03411865234375,0.7626193761825562,0.8111977577209473,0.0152130126953125,0.060699462890625,0.799597978591919,1.0074739456176758,0.03697860240936279,0,1,1,3,19,Attribute Recognition
local,5,23,5439,26924,26924,14,5425,21485,0.00971221923828125,0.032867431640625,0.7719046473503113,0.8544987440109253,0.0112152099609375,0.0237579345703125,0.6793193817138672,0.5348912477493286,0.09258526563644409,0,1,1,3,19,Attribute Recognition
local,5,24,5439,26924,26924,14,5425,21485,0.0309295654296875,0.14599609375,0.8251832723617554,1.1918777227401733,0.05926513671875,0.0989990234375,0.6255303025245667,0.42178967595100403,0.19965296983718872,0,1,1,3,19,Attribute Recognition
local,5,25,5439,26924,26924,14,5425,21485,0.002002716064453125,0.026641845703125,0.9300838708877563,3.358985424041748,0.005016326904296875,0.007537841796875,0.6004254221916199,0.37942424416542053,0.3296584486961365,0,1,1,3,19,Attribute Recognition
local,5,26,5439,26924,26924,14,5425,21485,0.01288604736328125,0.0859375,0.8696054816246033,1.683942198753357,0.1717529296875,0.1109619140625,0.3924870491027832,0.16313011944293976,0.47711843252182007,0,1,1,3,19,Attribute Recognition
local,5,27,5439,26924,26924,14,5425,21485,0.0435791015625,0.057708740234375,0.5697499513626099,0.3343702554702759,0.02130126953125,0.028167724609375,0.5694016218185425,0.3338954746723175,0.0003483295440673828,0,1,1,3,19,Attribute Recognition
local,6,0,5439,26924,26924,14,5425,21485,0.0147857666015625,0.11712646484375,0.8879120945930481,2.000209093093872,0.0025634765625,0.010101318359375,0.7975903749465942,0.9949750304222107,0.09032171964645386,0,1,1,3,19,Attribute Recognition
local,6,1,5439,26924,26924,14,5425,21485,0.0012311935424804688,0.0049896240234375,0.8020849227905273,1.0233023166656494,0.00099945068359375,0.003078460693359375,0.7549111247062683,0.7777397036552429,0.04717379808425903,0,1,1,3,19,Attribute Recognition
local,6,2,5439,26924,26924,14,5425,21485,0.006603240966796875,0.031829833984375,0.8281885981559753,1.2171419858932495,0.0007772445678710938,0.004749298095703125,0.8593615293502808,1.542883276939392,0.03117293119430542,0,1,1,3,19,Attribute Recognition
local,6,3,5439,26924,26924,14,5425,21485,0.0033969879150390625,0.04620361328125,0.9315131902694702,3.4343583583831787,0.0013980865478515625,0.0057525634765625,0.8044812083244324,1.038939118385315,0.12703198194503784,0,1,1,3,19,Attribute Recognition
local,6,4,5439,26924,26924,14,5425,21485,0.0024471282958984375,0.00428009033203125,0.6362347602844238,0.4416310787200928,0.0019664764404296875,0.0182037353515625,0.9025059342384338,2.3374104499816895,0.26627117395401,0,1,1,3,19,Attribute Recognition
local,6,5,5439,26924,26924,14,5425,21485,0.01727294921875,0.322509765625,0.9491647481918335,4.714554309844971,0.0037288665771484375,0.03887939453125,0.912484884262085,2.632730484008789,0.036679863929748535,0,1,1,3,19,Attribute Recognition
local,6,6,5439,26924,26924,14,5425,21485,0.0124969482421875,0.02874755859375,0.6970033049583435,0.5808462500572205,0.0018453598022460938,0.0033130645751953125,0.642262876033783,0.45332735776901245,0.05474042892456055,0,1,1,3,19,Attribute Recognition
local,6,7,5439,26924,26924,14,5425,21485,0.11077880859375,0.642578125,0.8529530763626099,1.4646490812301636,0.1519775390625,0.029815673828125,0.1640087366104126,0.04953698441386223,0.6889443397521973,0,1,1,3,19,Attribute Recognition
local,6,8,5439,26924,26924,14,5425,21485,0.15869140625,0.6337890625,0.7997535467147827,1.0084530115127563,0.16162109375,0.059478759765625,0.26901310682296753,0.0929240733385086,0.5307404398918152,0,1,1,3,19,Attribute Recognition
local,6,9,5439,26924,26924,14,5425,21485,0.11163330078125,0.2275390625,0.6708655953407288,0.514667272567749,0.326904296875,0.1932373046875,0.37150904536247253,0.14925700426101685,0.2993565499782562,0,1,1,3,19,Attribute Recognition
local,6,10,5439,26924,26924,14,5425,21485,0.005268096923828125,0.006618499755859375,0.5568035840988159,0.31722667813301086,0.1451416015625,0.2132568359375,0.5950272679328918,0.371001273393631,0.03822368383407593,0,1,1,3,19,Attribute Recognition
local,6,11,5439,26924,26924,14,5425,21485,0.1055908203125,0.329345703125,0.7572270631790161,0.7875718474388123,0.25341796875,0.1893310546875,0.4276261329650879,0.18864652514457703,0.3296009302139282,0,1,1,3,19,Attribute Recognition
local,6,12,5439,26924,26924,14,5425,21485,0.07598876953125,0.9228515625,0.9239230155944824,3.0665268898010254,0.18359375,0.1632080078125,0.4706089496612549,0.22446464002132416,0.45331406593322754,0,1,1,3,19,Attribute Recognition
local,6,13,5439,26924,26924,14,5425,21485,0.292236328125,0.63037109375,0.6832495331764221,0.5446612238883972,0.252685546875,0.08245849609375,0.24603897333145142,0.08239851891994476,0.4372105598449707,0,1,1,3,19,Attribute Recognition
local,6,14,5439,26924,26924,14,5425,21485,0.059967041015625,0.5078125,0.8943832516670227,2.138233184814453,0.033111572265625,0.4033203125,0.9241311550140381,3.0756337642669678,0.02974790334701538,0,1,1,3,19,Attribute Recognition
local,6,15,5439,26924,26924,14,5425,21485,0.0232086181640625,0.274169921875,0.9219560027122498,2.9828732013702393,0.004161834716796875,0.03271484375,0.8871418237686157,1.9848322868347168,0.03481417894363403,0,1,1,3,19,Attribute Recognition
local,6,16,5439,26924,26924,14,5425,21485,0.01508331298828125,0.431884765625,0.9662541747093201,7.229951858520508,0.007328033447265625,0.080078125,0.9161611199378967,2.759246587753296,0.05009305477142334,0,1,1,3,19,Attribute Recognition
local,6,17,5439,26924,26924,14,5425,21485,0.2166748046875,0.5126953125,0.7029288411140442,0.597468912601471,0.258056640625,0.7080078125,0.7328784465789795,0.692767322063446,0.029949605464935303,0,1,1,3,19,Attribute Recognition
local,6,18,5439,26924,26924,14,5425,21485,0.232666015625,0.63037109375,0.7304101586341858,0.6841127872467041,0.07672119140625,0.57080078125,0.8815156817436218,1.8785969018936157,0.15110552310943604,0,1,1,3,19,Attribute Recognition
local,6,19,5439,26924,26924,14,5425,21485,0.01113128662109375,0.64013671875,0.982908308506012,14.520833969116211,0.00563812255859375,0.1871337890625,0.9707523584365845,8.38072681427002,0.01215595006942749,0,1,1,3,19,Attribute Recognition
local,6,20,5439,26924,26924,14,5425,21485,0.0157318115234375,0.76171875,0.9797648787498474,12.22588062286377,0.004283905029296875,0.12286376953125,0.9663076400756836,7.2418212890625,0.013457238674163818,0,1,1,3,19,Attribute Recognition
local,6,21,5439,26924,26924,14,5425,21485,0.0181121826171875,0.07379150390625,0.8029221296310425,1.0287262201309204,0.006008148193359375,0.005237579345703125,0.46573948860168457,0.22011718153953552,0.3371826410293579,0,1,1,3,19,Attribute Recognition
local,6,22,5439,26924,26924,14,5425,21485,0.0168304443359375,0.0970458984375,0.8522042036056519,1.4559478759765625,0.0217132568359375,0.043182373046875,0.6654126644134521,0.5021642446517944,0.1867915391921997,0,1,1,3,19,Attribute Recognition
